fecha;provincia;porcentaje_residentes_2a_dosis
02/04/2021;Segovia;11,13905576
01/04/2021;Ávila;10,16592247
01/04/2021;Palencia;10,5937463
01/04/2021;Segovia;11,13905576
01/04/2021;Zamora;9,818392853
01/04/2021;TotalCyL;8,69010964
01/04/2021;Salamanca;8,411669122
01/04/2021;Valladolid;6,754838673
01/04/2021;Burgos;8,583810988
01/04/2021;León;7,474383214
01/04/2021;Soria;15,01732595
31/03/2021;Ávila;10,16084839
31/03/2021;León;7,469344206
31/03/2021;Soria;14,90819495
31/03/2021;Valladolid;6,660341228
31/03/2021;Burgos;8,544107368
31/03/2021;Palencia;10,5912513
31/03/2021;Salamanca;8,411972847
31/03/2021;Segovia;11,1384042
31/03/2021;Zamora;9,817806645
31/03/2021;TotalCyL;8,658083492
30/03/2021;Burgos;8,006990074
30/03/2021;León;7,208849375
30/03/2021;Salamanca;8,016826375
30/03/2021;Soria;14,66968183
30/03/2021;TotalCyL;8,268884363
30/03/2021;Ávila;9,570986401
30/03/2021;Zamora;9,130771215
30/03/2021;Palencia;9,958146469
30/03/2021;Segovia;10,77092482
30/03/2021;Valladolid;6,465392232
29/03/2021;Burgos;7,5942961
29/03/2021;Palencia;9,722993245
29/03/2021;Valladolid;6,283887994
29/03/2021;Zamora;8,704598213
29/03/2021;TotalCyL;8,032634103
29/03/2021;Segovia;10,42559846
29/03/2021;Ávila;9,243073879
29/03/2021;León;7,106097419
29/03/2021;Salamanca;7,839450865
29/03/2021;Soria;14,63480491
28/03/2021;Burgos;7,383755068
28/03/2021;Palencia;9,703657038
28/03/2021;Salamanca;7,752281735
28/03/2021;Segovia;10,01250994
28/03/2021;Soria;14,5436749
28/03/2021;Valladolid;6,090283473
28/03/2021;Zamora;8,150045724
28/03/2021;TotalCyL;7,869455238
28/03/2021;Ávila;9,163157094
28/03/2021;León;7,097772101
27/03/2021;Segovia;10,01185838
27/03/2021;Soria;14,04527249
27/03/2021;Burgos;7,369215714
27/03/2021;León;7,07411067
27/03/2021;Valladolid;6,090091405
27/03/2021;Zamora;8,149459516
27/03/2021;TotalCyL;7,837470845
27/03/2021;Ávila;9,163157094
27/03/2021;Palencia;9,703657038
27/03/2021;Salamanca;7,703685705
26/03/2021;Ávila;9,163157094
26/03/2021;Burgos;7,368936111
26/03/2021;León;7,073453408
26/03/2021;Palencia;9,703657038
26/03/2021;Segovia;10,01185838
26/03/2021;TotalCyL;7,799598984
26/03/2021;Salamanca;7,619857553
26/03/2021;Soria;13,34660906
26/03/2021;Valladolid;6,090091405
26/03/2021;Zamora;8,14594227
25/03/2021;León;6,896211761
25/03/2021;Palencia;9,152263272
25/03/2021;Soria;12,95508753
25/03/2021;Zamora;7,607803597
25/03/2021;Salamanca;7,38264818
25/03/2021;Segovia;9,761008092
25/03/2021;TotalCyL;7,525309844
25/03/2021;Ávila;8,747716663
25/03/2021;Burgos;7,163707535
25/03/2021;Valladolid;5,88745969
24/03/2021;León;6,580945099
24/03/2021;Soria;12,36668017
24/03/2021;Palencia;8,215392868
24/03/2021;Segovia;9,297749515
24/03/2021;Valladolid;5,622213814
24/03/2021;Zamora;7,352217038
24/03/2021;Ávila;8,006900751
24/03/2021;Burgos;6,837410877
24/03/2021;Salamanca;6,93374235
24/03/2021;TotalCyL;7,115901254
23/03/2021;Ávila;7,601608484
23/03/2021;León;6,402169841
23/03/2021;Salamanca;6,860240854
23/03/2021;Valladolid;5,443782664
23/03/2021;TotalCyL;6,850756477
23/03/2021;Burgos;6,498811687
23/03/2021;Palencia;7,805590035
23/03/2021;Soria;11,8255254
23/03/2021;Segovia;8,780411525
23/03/2021;Zamora;7,012216569
22/03/2021;León;6,224928194
22/03/2021;Salamanca;6,716882565
22/03/2021;Soria;11,27762027
22/03/2021;Zamora;6,886181912
22/03/2021;Ávila;7,4627055
22/03/2021;Segovia;7,881911414
22/03/2021;Valladolid;5,141083532
22/03/2021;Burgos;6,188452398
22/03/2021;Palencia;7,628445431
22/03/2021;TotalCyL;6,577093662
21/03/2021;Ávila;7,417038766
21/03/2021;León;6,165774616
21/03/2021;Salamanca;6,521890993
21/03/2021;Valladolid;4,883712444
21/03/2021;Zamora;6,628250522
21/03/2021;Burgos;6,005312456
21/03/2021;Palencia;7,587278023
21/03/2021;Segovia;7,346329767
21/03/2021;Soria;10,86697268
21/03/2021;TotalCyL;6,381846894
20/03/2021;Burgos;6,005312456
20/03/2021;León;6,165774616
20/03/2021;Palencia;7,587278023
20/03/2021;Salamanca;6,521890993
20/03/2021;Zamora;6,628250522
20/03/2021;Ávila;7,417038766
20/03/2021;Segovia;7,346329767
20/03/2021;Soria;10,07942937
20/03/2021;Valladolid;4,883904511
20/03/2021;TotalCyL;6,352660091
19/03/2021;Palencia;7,586654275
19/03/2021;Segovia;7,345678208
19/03/2021;Valladolid;4,883712444
19/03/2021;Ávila;7,417038766
19/03/2021;León;6,165336441
19/03/2021;Soria;9,277260249
19/03/2021;Zamora;6,628250522
19/03/2021;Burgos;5,986019852
19/03/2021;Salamanca;6,478458291
19/03/2021;TotalCyL;6,313827864
18/03/2021;Segovia;7,238170943
18/03/2021;Zamora;6,383801909
18/03/2021;TotalCyL;6,001875638
18/03/2021;Ávila;7,14367262
18/03/2021;Burgos;5,716482595
18/03/2021;León;5,788506241
18/03/2021;Palencia;6,555597832
18/03/2021;Salamanca;6,288022597
18/03/2021;Soria;8,409837541
18/03/2021;Valladolid;4,745999704
17/03/2021;Salamanca;
17/03/2021;Zamora;
17/03/2021;Ávila;
17/03/2021;Burgos;
17/03/2021;León;
17/03/2021;Segovia;
17/03/2021;Soria;
17/03/2021;TotalCyL;
17/03/2021;Palencia;
17/03/2021;Valladolid;
16/03/2021;Burgos;
16/03/2021;León;
16/03/2021;Salamanca;
16/03/2021;Segovia;
16/03/2021;TotalCyL;
16/03/2021;Soria;
16/03/2021;Valladolid;
16/03/2021;Ávila;
16/03/2021;Palencia;
16/03/2021;Zamora;
15/03/2021;Ávila;
15/03/2021;Salamanca;
15/03/2021;Segovia;
15/03/2021;Valladolid;
15/03/2021;TotalCyL;
15/03/2021;Soria;
15/03/2021;Burgos;
15/03/2021;León;
15/03/2021;Palencia;
15/03/2021;Zamora;
14/03/2021;Ávila;
14/03/2021;Burgos;
14/03/2021;Palencia;
14/03/2021;Salamanca;
14/03/2021;Segovia;
14/03/2021;Soria;
14/03/2021;Valladolid;
14/03/2021;TotalCyL;
14/03/2021;León;
14/03/2021;Zamora;
13/03/2021;Palencia;
13/03/2021;Salamanca;
13/03/2021;Valladolid;
13/03/2021;Ávila;
13/03/2021;Burgos;
13/03/2021;León;
13/03/2021;Soria;
13/03/2021;Zamora;
13/03/2021;Segovia;
13/03/2021;TotalCyL;
12/03/2021;Burgos;
12/03/2021;Salamanca;
12/03/2021;Soria;
12/03/2021;TotalCyL;
12/03/2021;Ávila;
12/03/2021;León;
12/03/2021;Palencia;
12/03/2021;Segovia;
12/03/2021;Valladolid;
12/03/2021;Zamora;
11/03/2021;Valladolid;
11/03/2021;Ávila;
11/03/2021;Burgos;
11/03/2021;León;
11/03/2021;Salamanca;
11/03/2021;Soria;
11/03/2021;Zamora;
11/03/2021;Palencia;
11/03/2021;Segovia;
11/03/2021;TotalCyL;
10/03/2021;Ávila;
10/03/2021;Burgos;
10/03/2021;Segovia;
10/03/2021;León;
10/03/2021;Palencia;
10/03/2021;Salamanca;
10/03/2021;Valladolid;
10/03/2021;Zamora;
10/03/2021;Soria;
10/03/2021;TotalCyL;
09/03/2021;Palencia;
09/03/2021;Valladolid;
09/03/2021;TotalCyL;
09/03/2021;Ávila;
09/03/2021;Burgos;
09/03/2021;Soria;
09/03/2021;León;
09/03/2021;Salamanca;
09/03/2021;Segovia;
09/03/2021;Zamora;
08/03/2021;Ávila;
08/03/2021;Burgos;
08/03/2021;León;
08/03/2021;Segovia;
08/03/2021;TotalCyL;
08/03/2021;Valladolid;
08/03/2021;Palencia;
08/03/2021;Salamanca;
08/03/2021;Soria;
08/03/2021;Zamora;
07/03/2021;Burgos;
07/03/2021;Palencia;
07/03/2021;Salamanca;
07/03/2021;Segovia;
07/03/2021;Soria;
07/03/2021;Valladolid;
07/03/2021;TotalCyL;
07/03/2021;Ávila;
07/03/2021;Zamora;
07/03/2021;León;
06/03/2021;Palencia;
06/03/2021;Salamanca;
06/03/2021;Zamora;
06/03/2021;León;
06/03/2021;Soria;
06/03/2021;Valladolid;
06/03/2021;TotalCyL;
06/03/2021;Ávila;
06/03/2021;Burgos;
06/03/2021;Segovia;
05/03/2021;León;
05/03/2021;TotalCyL;
05/03/2021;Ávila;
05/03/2021;Palencia;
05/03/2021;Salamanca;
05/03/2021;Segovia;
05/03/2021;Soria;
05/03/2021;Burgos;
05/03/2021;Valladolid;
05/03/2021;Zamora;
04/03/2021;León;
04/03/2021;Palencia;
04/03/2021;Valladolid;
04/03/2021;TotalCyL;
04/03/2021;Salamanca;
04/03/2021;Segovia;
04/03/2021;Ávila;
04/03/2021;Burgos;
04/03/2021;Soria;
04/03/2021;Zamora;
03/03/2021;Ávila;
03/03/2021;Burgos;
03/03/2021;Salamanca;
03/03/2021;Segovia;
03/03/2021;Soria;
03/03/2021;Zamora;
03/03/2021;León;
03/03/2021;Valladolid;
03/03/2021;TotalCyL;
03/03/2021;Palencia;
02/03/2021;Ávila;
02/03/2021;Segovia;
02/03/2021;Soria;
02/03/2021;Valladolid;
02/03/2021;TotalCyL;
02/03/2021;Burgos;
02/03/2021;León;
02/03/2021;Palencia;
02/03/2021;Salamanca;
02/03/2021;Zamora;
01/03/2021;Palencia;
01/03/2021;Ávila;
01/03/2021;Burgos;
01/03/2021;León;
01/03/2021;Segovia;
01/03/2021;TotalCyL;
01/03/2021;Salamanca;
01/03/2021;Soria;
01/03/2021;Valladolid;
01/03/2021;Zamora;
28/02/2021;Burgos;
28/02/2021;León;
28/02/2021;Palencia;
28/02/2021;Segovia;
28/02/2021;Valladolid;
28/02/2021;Zamora;
28/02/2021;TotalCyL;
28/02/2021;Ávila;
28/02/2021;Salamanca;
28/02/2021;Soria;
27/02/2021;León;
27/02/2021;Salamanca;
27/02/2021;TotalCyL;
27/02/2021;Burgos;
27/02/2021;Ávila;
27/02/2021;Palencia;
27/02/2021;Segovia;
27/02/2021;Soria;
27/02/2021;Valladolid;
27/02/2021;Zamora;
26/02/2021;Palencia;
26/02/2021;TotalCyL;
26/02/2021;Burgos;
26/02/2021;León;
26/02/2021;Segovia;
26/02/2021;Zamora;
26/02/2021;Ávila;
26/02/2021;Salamanca;
26/02/2021;Soria;
26/02/2021;Valladolid;
25/02/2021;Burgos;
25/02/2021;Segovia;
25/02/2021;Valladolid;
25/02/2021;Zamora;
25/02/2021;Ávila;
25/02/2021;León;
25/02/2021;Salamanca;
25/02/2021;TotalCyL;
25/02/2021;Palencia;
25/02/2021;Soria;
24/02/2021;Salamanca;
24/02/2021;Zamora;
24/02/2021;TotalCyL;
24/02/2021;Burgos;
24/02/2021;León;
24/02/2021;Soria;
24/02/2021;Ávila;
24/02/2021;Palencia;
24/02/2021;Segovia;
24/02/2021;Valladolid;
23/02/2021;León;
23/02/2021;Segovia;
23/02/2021;Soria;
23/02/2021;Valladolid;
23/02/2021;Zamora;
23/02/2021;Palencia;
23/02/2021;Ávila;
23/02/2021;Burgos;
23/02/2021;Salamanca;
23/02/2021;TotalCyL;
22/02/2021;Zamora;
22/02/2021;Ávila;
22/02/2021;Soria;
22/02/2021;Burgos;
22/02/2021;León;
22/02/2021;Palencia;
22/02/2021;Salamanca;
22/02/2021;Segovia;
22/02/2021;Valladolid;
22/02/2021;TotalCyL;
21/02/2021;León;
21/02/2021;TotalCyL;
21/02/2021;Burgos;
21/02/2021;Palencia;
21/02/2021;Salamanca;
21/02/2021;Segovia;
21/02/2021;Valladolid;
21/02/2021;Zamora;
21/02/2021;Ávila;
21/02/2021;Soria;
20/02/2021;Palencia;
20/02/2021;Salamanca;
20/02/2021;Zamora;
20/02/2021;TotalCyL;
20/02/2021;Ávila;
20/02/2021;Burgos;
20/02/2021;León;
20/02/2021;Segovia;
20/02/2021;Soria;
20/02/2021;Valladolid;
19/02/2021;Ávila;
19/02/2021;Palencia;
19/02/2021;Soria;
19/02/2021;Zamora;
19/02/2021;León;
19/02/2021;Segovia;
19/02/2021;TotalCyL;
19/02/2021;Burgos;
19/02/2021;Salamanca;
19/02/2021;Valladolid;
18/02/2021;Segovia;
18/02/2021;Soria;
18/02/2021;Ávila;
18/02/2021;Burgos;
18/02/2021;León;
18/02/2021;Salamanca;
18/02/2021;Valladolid;
18/02/2021;Zamora;
18/02/2021;Palencia;
18/02/2021;TotalCyL;
17/02/2021;Burgos;
17/02/2021;Segovia;
17/02/2021;Soria;
17/02/2021;Palencia;
17/02/2021;Zamora;
17/02/2021;Ávila;
17/02/2021;León;
17/02/2021;Salamanca;
17/02/2021;Valladolid;
17/02/2021;TotalCyL;
16/02/2021;Ávila;
16/02/2021;León;
16/02/2021;Palencia;
16/02/2021;Valladolid;
16/02/2021;Burgos;
16/02/2021;Segovia;
16/02/2021;Zamora;
16/02/2021;TotalCyL;
16/02/2021;Salamanca;
16/02/2021;Soria;
15/02/2021;Segovia;
15/02/2021;Soria;
15/02/2021;Ávila;
15/02/2021;Burgos;
15/02/2021;Palencia;
15/02/2021;Salamanca;
15/02/2021;Valladolid;
15/02/2021;León;
15/02/2021;Zamora;
15/02/2021;TotalCyL;
14/02/2021;Palencia;
14/02/2021;Salamanca;
14/02/2021;Valladolid;
14/02/2021;Zamora;
14/02/2021;TotalCyL;
14/02/2021;Soria;
14/02/2021;Ávila;
14/02/2021;Burgos;
14/02/2021;León;
14/02/2021;Segovia;
13/02/2021;Ávila;
13/02/2021;Salamanca;
13/02/2021;Zamora;
13/02/2021;Burgos;
13/02/2021;Palencia;
13/02/2021;Segovia;
13/02/2021;TotalCyL;
13/02/2021;León;
13/02/2021;Soria;
13/02/2021;Valladolid;
12/02/2021;Ávila;
12/02/2021;León;
12/02/2021;Segovia;
12/02/2021;TotalCyL;
12/02/2021;Burgos;
12/02/2021;Palencia;
12/02/2021;Soria;
12/02/2021;Valladolid;
12/02/2021;Salamanca;
12/02/2021;Zamora;
11/02/2021;Burgos;
11/02/2021;Segovia;
11/02/2021;Soria;
11/02/2021;Valladolid;
11/02/2021;Palencia;
11/02/2021;Salamanca;
11/02/2021;Zamora;
11/02/2021;Ávila;
11/02/2021;León;
11/02/2021;TotalCyL;
10/02/2021;Ávila;
10/02/2021;Burgos;
10/02/2021;León;
10/02/2021;Palencia;
10/02/2021;Salamanca;
10/02/2021;Zamora;
10/02/2021;TotalCyL;
10/02/2021;Valladolid;
10/02/2021;Segovia;
10/02/2021;Soria;
09/02/2021;Soria;
09/02/2021;TotalCyL;
09/02/2021;León;
09/02/2021;Palencia;
09/02/2021;Segovia;
09/02/2021;Valladolid;
09/02/2021;Ávila;
09/02/2021;Burgos;
09/02/2021;Salamanca;
09/02/2021;Zamora;
08/02/2021;Ávila;
08/02/2021;Palencia;
08/02/2021;Salamanca;
08/02/2021;Soria;
08/02/2021;Zamora;
08/02/2021;TotalCyL;
08/02/2021;León;
08/02/2021;Valladolid;
08/02/2021;Burgos;
08/02/2021;Segovia;
07/02/2021;Salamanca;
07/02/2021;Zamora;
07/02/2021;León;
07/02/2021;Palencia;
07/02/2021;Segovia;
07/02/2021;Soria;
07/02/2021;Valladolid;
07/02/2021;TotalCyL;
07/02/2021;Ávila;
07/02/2021;Burgos;
06/02/2021;Burgos;
06/02/2021;León;
06/02/2021;Palencia;
06/02/2021;Segovia;
06/02/2021;Soria;
06/02/2021;Valladolid;
06/02/2021;TotalCyL;
06/02/2021;Salamanca;
06/02/2021;Zamora;
06/02/2021;Ávila;
05/02/2021;Burgos;
05/02/2021;Salamanca;
05/02/2021;Ávila;
05/02/2021;León;
05/02/2021;Zamora;
05/02/2021;TotalCyL;
05/02/2021;Palencia;
05/02/2021;Segovia;
05/02/2021;Soria;
05/02/2021;Valladolid;
04/02/2021;Burgos;
04/02/2021;Salamanca;
04/02/2021;Segovia;
04/02/2021;Soria;
04/02/2021;Zamora;
04/02/2021;TotalCyL;
04/02/2021;León;
04/02/2021;Ávila;
04/02/2021;Palencia;
04/02/2021;Valladolid;
03/02/2021;Ávila;
03/02/2021;Salamanca;
03/02/2021;Segovia;
03/02/2021;TotalCyL;
03/02/2021;León;
03/02/2021;Palencia;
03/02/2021;Soria;
03/02/2021;Valladolid;
03/02/2021;Zamora;
03/02/2021;Burgos;
02/02/2021;Burgos;
02/02/2021;León;
02/02/2021;Palencia;
02/02/2021;Segovia;
02/02/2021;Soria;
02/02/2021;Ávila;
02/02/2021;Salamanca;
02/02/2021;Valladolid;
02/02/2021;Zamora;
02/02/2021;TotalCyL;
01/02/2021;Ávila;
01/02/2021;Salamanca;
01/02/2021;Segovia;
01/02/2021;Zamora;
01/02/2021;TotalCyL;
01/02/2021;Soria;
01/02/2021;Burgos;
01/02/2021;León;
01/02/2021;Palencia;
01/02/2021;Valladolid;
31/01/2021;Ávila;
31/01/2021;Burgos;
31/01/2021;Palencia;
31/01/2021;Valladolid;
31/01/2021;TotalCyL;
31/01/2021;Soria;
31/01/2021;Zamora;
31/01/2021;León;
31/01/2021;Salamanca;
31/01/2021;Segovia;
30/01/2021;León;
30/01/2021;Salamanca;
30/01/2021;Valladolid;
30/01/2021;Segovia;
30/01/2021;Soria;
30/01/2021;Ávila;
30/01/2021;Burgos;
30/01/2021;Palencia;
30/01/2021;Zamora;
30/01/2021;TotalCyL;
29/01/2021;Segovia;
29/01/2021;Burgos;
29/01/2021;León;
29/01/2021;Zamora;
29/01/2021;TotalCyL;
29/01/2021;Ávila;
29/01/2021;Palencia;
29/01/2021;Salamanca;
29/01/2021;Soria;
29/01/2021;Valladolid;
28/01/2021;Burgos;
28/01/2021;Palencia;
28/01/2021;Segovia;
28/01/2021;Valladolid;
28/01/2021;TotalCyL;
28/01/2021;Salamanca;
28/01/2021;Soria;
28/01/2021;Ávila;
28/01/2021;León;
28/01/2021;Zamora;
27/01/2021;Burgos;
27/01/2021;Palencia;
27/01/2021;Salamanca;
27/01/2021;Soria;
27/01/2021;Valladolid;
27/01/2021;TotalCyL;
27/01/2021;Ávila;
27/01/2021;Segovia;
27/01/2021;León;
27/01/2021;Zamora;
26/01/2021;Soria;
26/01/2021;León;
26/01/2021;Segovia;
26/01/2021;TotalCyL;
26/01/2021;Ávila;
26/01/2021;Burgos;
26/01/2021;Palencia;
26/01/2021;Salamanca;
26/01/2021;Valladolid;
26/01/2021;Zamora;
25/01/2021;Salamanca;
25/01/2021;Valladolid;
25/01/2021;Zamora;
25/01/2021;Ávila;
25/01/2021;Burgos;
25/01/2021;TotalCyL;
25/01/2021;León;
25/01/2021;Palencia;
25/01/2021;Segovia;
25/01/2021;Soria;
24/01/2021;Ávila;
24/01/2021;Burgos;
24/01/2021;Salamanca;
24/01/2021;Soria;
24/01/2021;Valladolid;
24/01/2021;Zamora;
24/01/2021;TotalCyL;
24/01/2021;León;
24/01/2021;Palencia;
24/01/2021;Segovia;
23/01/2021;Ávila;
23/01/2021;León;
23/01/2021;Salamanca;
23/01/2021;Valladolid;
23/01/2021;Burgos;
23/01/2021;Palencia;
23/01/2021;Segovia;
23/01/2021;Soria;
23/01/2021;Zamora;
23/01/2021;TotalCyL;
22/01/2021;Burgos;
22/01/2021;Palencia;
22/01/2021;Segovia;
22/01/2021;Soria;
22/01/2021;Zamora;
22/01/2021;TotalCyL;
22/01/2021;Ávila;
22/01/2021;León;
22/01/2021;Salamanca;
22/01/2021;Valladolid;
21/01/2021;Ávila;
21/01/2021;Burgos;
21/01/2021;Salamanca;
21/01/2021;Soria;
21/01/2021;León;
21/01/2021;Palencia;
21/01/2021;Segovia;
21/01/2021;Valladolid;
21/01/2021;Zamora;
21/01/2021;TotalCyL;
20/01/2021;Salamanca;
20/01/2021;TotalCyL;
20/01/2021;Ávila;
20/01/2021;León;
20/01/2021;Palencia;
20/01/2021;Soria;
20/01/2021;Valladolid;
20/01/2021;Zamora;
20/01/2021;Burgos;
20/01/2021;Segovia;
19/01/2021;Palencia;
19/01/2021;TotalCyL;
19/01/2021;Burgos;
19/01/2021;Segovia;
19/01/2021;Soria;
19/01/2021;Ávila;
19/01/2021;León;
19/01/2021;Salamanca;
19/01/2021;Valladolid;
19/01/2021;Zamora;
18/01/2021;Ávila;
18/01/2021;Salamanca;
18/01/2021;Zamora;
18/01/2021;León;
18/01/2021;Palencia;
18/01/2021;Valladolid;
18/01/2021;Burgos;
18/01/2021;Segovia;
18/01/2021;Soria;
18/01/2021;TotalCyL;
17/01/2021;Palencia;
17/01/2021;TotalCyL;
17/01/2021;Ávila;
17/01/2021;Burgos;
17/01/2021;Valladolid;
17/01/2021;León;
17/01/2021;Salamanca;
17/01/2021;Segovia;
17/01/2021;Soria;
17/01/2021;Zamora;
16/01/2021;Burgos;
16/01/2021;León;
16/01/2021;Zamora;
16/01/2021;Ávila;
16/01/2021;Salamanca;
16/01/2021;Segovia;
16/01/2021;Soria;
16/01/2021;Valladolid;
16/01/2021;Palencia;
16/01/2021;TotalCyL;
15/01/2021;León;
15/01/2021;Burgos;
15/01/2021;Valladolid;
15/01/2021;Zamora;
15/01/2021;Ávila;
15/01/2021;Palencia;
15/01/2021;Salamanca;
15/01/2021;Segovia;
15/01/2021;Soria;
15/01/2021;TotalCyL;
14/01/2021;León;
14/01/2021;Palencia;
14/01/2021;Segovia;
14/01/2021;TotalCyL;
14/01/2021;Salamanca;
14/01/2021;Valladolid;
14/01/2021;Zamora;
14/01/2021;Ávila;
14/01/2021;Burgos;
14/01/2021;Soria;
13/01/2021;Ávila;
13/01/2021;Palencia;
13/01/2021;Salamanca;
13/01/2021;Soria;
13/01/2021;Zamora;
13/01/2021;TotalCyL;
13/01/2021;Burgos;
13/01/2021;León;
13/01/2021;Segovia;
13/01/2021;Valladolid;
12/01/2021;Burgos;
12/01/2021;Segovia;
12/01/2021;Valladolid;
12/01/2021;TotalCyL;
12/01/2021;León;
12/01/2021;Palencia;
12/01/2021;Ávila;
12/01/2021;Salamanca;
12/01/2021;Soria;
12/01/2021;Zamora;
11/01/2021;Ávila;
11/01/2021;Burgos;
11/01/2021;León;
11/01/2021;Salamanca;
11/01/2021;Segovia;
11/01/2021;Zamora;
11/01/2021;TotalCyL;
11/01/2021;Soria;
11/01/2021;Palencia;
11/01/2021;Valladolid;
10/01/2021;León;
10/01/2021;Salamanca;
10/01/2021;Zamora;
10/01/2021;Burgos;
10/01/2021;Segovia;
10/01/2021;Soria;
10/01/2021;Valladolid;
10/01/2021;Ávila;
10/01/2021;Palencia;
10/01/2021;TotalCyL;
09/01/2021;Soria;
09/01/2021;Zamora;
09/01/2021;Ávila;
09/01/2021;Segovia;
09/01/2021;Valladolid;
09/01/2021;Burgos;
09/01/2021;León;
09/01/2021;Palencia;
09/01/2021;Salamanca;
09/01/2021;TotalCyL;
08/01/2021;Ávila;
08/01/2021;Burgos;
08/01/2021;Palencia;
08/01/2021;Soria;
08/01/2021;León;
08/01/2021;Segovia;
08/01/2021;Salamanca;
08/01/2021;Valladolid;
08/01/2021;Zamora;
08/01/2021;TotalCyL;
07/01/2021;León;
07/01/2021;Salamanca;
07/01/2021;Zamora;
07/01/2021;Palencia;
07/01/2021;Soria;
07/01/2021;Valladolid;
07/01/2021;TotalCyL;
07/01/2021;Ávila;
07/01/2021;Burgos;
07/01/2021;Segovia;
06/01/2021;Burgos;
06/01/2021;Palencia;
06/01/2021;Salamanca;
06/01/2021;Soria;
06/01/2021;Ávila;
06/01/2021;Segovia;
06/01/2021;Valladolid;
06/01/2021;Zamora;
06/01/2021;León;
06/01/2021;TotalCyL;
05/01/2021;Burgos;
05/01/2021;Segovia;
05/01/2021;Valladolid;
05/01/2021;Zamora;
05/01/2021;Ávila;
05/01/2021;León;
05/01/2021;Salamanca;
05/01/2021;Palencia;
05/01/2021;Soria;
05/01/2021;TotalCyL;
04/01/2021;Valladolid;
04/01/2021;TotalCyL;
04/01/2021;Ávila;
04/01/2021;Burgos;
04/01/2021;Palencia;
04/01/2021;Salamanca;
04/01/2021;Zamora;
04/01/2021;León;
04/01/2021;Segovia;
04/01/2021;Soria;
03/01/2021;Burgos;
03/01/2021;Salamanca;
03/01/2021;Valladolid;
03/01/2021;León;
03/01/2021;Palencia;
03/01/2021;Soria;
03/01/2021;Ávila;
03/01/2021;Segovia;
03/01/2021;Zamora;
03/01/2021;TotalCyL;
02/01/2021;León;
02/01/2021;Palencia;
02/01/2021;TotalCyL;
02/01/2021;Ávila;
02/01/2021;Burgos;
02/01/2021;Salamanca;
02/01/2021;Segovia;
02/01/2021;Soria;
02/01/2021;Valladolid;
02/01/2021;Zamora;
01/01/2021;Burgos;
01/01/2021;Valladolid;
01/01/2021;Zamora;
01/01/2021;TotalCyL;
01/01/2021;Ávila;
01/01/2021;Palencia;
01/01/2021;León;
01/01/2021;Salamanca;
01/01/2021;Segovia;
01/01/2021;Soria;
31/12/2020;León;
31/12/2020;Soria;
31/12/2020;Zamora;
31/12/2020;Ávila;
31/12/2020;Burgos;
31/12/2020;Segovia;
31/12/2020;Valladolid;
31/12/2020;Palencia;
31/12/2020;Salamanca;
31/12/2020;TotalCyL;
30/12/2020;Ávila;
30/12/2020;Burgos;
30/12/2020;Palencia;
30/12/2020;Valladolid;
30/12/2020;Zamora;
30/12/2020;TotalCyL;
30/12/2020;León;
30/12/2020;Salamanca;
30/12/2020;Soria;
30/12/2020;Segovia;
29/12/2020;León;
29/12/2020;Salamanca;
29/12/2020;Zamora;
29/12/2020;TotalCyL;
29/12/2020;Palencia;
29/12/2020;Segovia;
29/12/2020;Soria;
29/12/2020;Valladolid;
29/12/2020;Ávila;
29/12/2020;Burgos;
28/12/2020;Ávila;
28/12/2020;Palencia;
28/12/2020;Soria;
28/12/2020;TotalCyL;
28/12/2020;Salamanca;
28/12/2020;Burgos;
28/12/2020;León;
28/12/2020;Segovia;
28/12/2020;Valladolid;
28/12/2020;Zamora;
27/12/2020;Salamanca;
27/12/2020;Valladolid;
27/12/2020;Zamora;
27/12/2020;TotalCyL;
27/12/2020;Palencia;
27/12/2020;Segovia;
27/12/2020;Ávila;
27/12/2020;Burgos;
27/12/2020;León;
27/12/2020;Soria;
26/12/2020;Ávila;
26/12/2020;León;
26/12/2020;Valladolid;
26/12/2020;Zamora;
26/12/2020;Palencia;
26/12/2020;Salamanca;
26/12/2020;Soria;
26/12/2020;Burgos;
26/12/2020;Segovia;
26/12/2020;TotalCyL;
24/12/2020;Segovia;
24/12/2020;Soria;
24/12/2020;Valladolid;
24/12/2020;TotalCyL;
24/12/2020;León;
24/12/2020;Salamanca;
24/12/2020;Ávila;
24/12/2020;Burgos;
24/12/2020;Palencia;
24/12/2020;Zamora;
22/12/2020;Ávila;
22/12/2020;Salamanca;
22/12/2020;Segovia;
22/12/2020;Burgos;
22/12/2020;Palencia;
22/12/2020;Soria;
22/12/2020;León;
22/12/2020;Valladolid;
22/12/2020;Zamora;
22/12/2020;TotalCyL;
15/12/2020;Ávila;
15/12/2020;León;
15/12/2020;Palencia;
15/12/2020;Soria;
15/12/2020;TotalCyL;
15/12/2020;Salamanca;
15/12/2020;Segovia;
15/12/2020;Burgos;
15/12/2020;Valladolid;
15/12/2020;Zamora;
13/12/2020;Palencia;
13/12/2020;Soria;
13/12/2020;Burgos;
13/12/2020;León;
13/12/2020;Salamanca;
13/12/2020;Segovia;
13/12/2020;Valladolid;
13/12/2020;Ávila;
13/12/2020;Zamora;
13/12/2020;TotalCyL;
11/12/2020;Ávila;
11/12/2020;Burgos;
11/12/2020;Segovia;
11/12/2020;Valladolid;
11/12/2020;TotalCyL;
