Fecha;Provincia;porcentaje_total
13/07/2021;León;7,476663718
13/07/2021;Castilla y León;7,945366867
12/07/2021;Burgos;8,088865744
12/07/2021;Palencia;7,871049157
12/07/2021;Segovia;7,986780394
12/07/2021;Soria;6,720430108
12/07/2021;Valladolid;8,245001373
12/07/2021;Zamora;7,671019797
12/07/2021;Ávila;6,830519625
12/07/2021;Salamanca;9,005791948
12/07/2021;León;7,458243968
12/07/2021;Castilla y León;7,91274358
11/07/2021;Ávila;6,830027079
11/07/2021;Burgos;8,0322364
11/07/2021;Palencia;7,854935167
11/07/2021;Salamanca;9,035049252
11/07/2021;Segovia;7,982448936
11/07/2021;Soria;6,709074295
11/07/2021;Valladolid;8,229950874
11/07/2021;Zamora;7,670892869
11/07/2021;León;7,451886238
11/07/2021;Castilla y León;7,900044892
10/07/2021;Ávila;6,807477151
10/07/2021;Salamanca;9,029708389
10/07/2021;Soria;6,699896085
10/07/2021;Valladolid;8,214139475
10/07/2021;Zamora;7,704965637
10/07/2021;Burgos;8,011734065
10/07/2021;León;7,445078014
10/07/2021;Palencia;7,818147163
10/07/2021;Segovia;7,970143292
10/07/2021;Castilla y León;7,887651753
09/07/2021;Soria;6,679846316
09/07/2021;Valladolid;8,202081788
09/07/2021;Zamora;7,687519452
09/07/2021;Castilla y León;7,874546468
09/07/2021;Ávila;6,800807319
09/07/2021;Burgos;8,009109709
09/07/2021;León;7,42996424
09/07/2021;Palencia;7,796388438
09/07/2021;Salamanca;9,016783716
09/07/2021;Segovia;7,95644004
08/07/2021;Burgos;7,912668192
08/07/2021;Valladolid;8,178209361
08/07/2021;Ávila;6,783549309
08/07/2021;León;7,434110015
08/07/2021;Palencia;7,759316673
08/07/2021;Segovia;7,945788249
08/07/2021;Salamanca;8,999851976
08/07/2021;Soria;6,666784621
08/07/2021;Zamora;7,642351057
08/07/2021;Castilla y León;7,844911271
07/07/2021;Valladolid;8,15676387
07/07/2021;Ávila;6,776217994
07/07/2021;León;7,42728515
07/07/2021;Palencia;7,734197947
07/07/2021;Salamanca;8,978265285
07/07/2021;Segovia;7,932530348
07/07/2021;Castilla y León;7,820689572
07/07/2021;Burgos;7,856752854
07/07/2021;Soria;6,649077766
07/07/2021;Zamora;7,608743652
06/07/2021;Palencia;7,706006752
06/07/2021;Soria;6,642832156
06/07/2021;Ávila;6,773860014
06/07/2021;Burgos;7,782772408
06/07/2021;León;7,398107484
06/07/2021;Salamanca;8,951006583
06/07/2021;Valladolid;8,132920312
06/07/2021;Zamora;7,561188596
06/07/2021;Segovia;7,914708786
06/07/2021;Castilla y León;7,790730642
05/07/2021;Ávila;6,78216563
05/07/2021;Salamanca;8,93733013
05/07/2021;Burgos;7,736407809
05/07/2021;Soria;6,63494157
05/07/2021;Valladolid;8,115681634
05/07/2021;Zamora;7,532926835
05/07/2021;Castilla y León;7,769363151
05/07/2021;León;7,375339871
05/07/2021;Palencia;7,693308502
05/07/2021;Segovia;7,915650825
04/07/2021;Ávila;6,785393437
04/07/2021;Valladolid;8,103850617
04/07/2021;Castilla y León;7,75387972
04/07/2021;Burgos;7,690372149
04/07/2021;León;7,368932499
04/07/2021;Salamanca;8,925255034
04/07/2021;Zamora;7,503052442
04/07/2021;Palencia;7,678697147
04/07/2021;Segovia;7,911273217
04/07/2021;Soria;6,639468747
03/07/2021;Ávila;6,791700957
03/07/2021;Palencia;7,666804653
03/07/2021;Castilla y León;7,747259347
03/07/2021;Burgos;7,67660992
03/07/2021;León;7,363622062
03/07/2021;Segovia;7,911227879
03/07/2021;Soria;6,640434031
03/07/2021;Valladolid;8,094446187
03/07/2021;Zamora;7,485900271
03/07/2021;Salamanca;8,919882633
02/07/2021;León;7,340555936
02/07/2021;Segovia;7,909014362
02/07/2021;Soria;6,639437747
02/07/2021;Zamora;7,456481426
02/07/2021;Castilla y León;7,73547882
02/07/2021;Ávila;6,791829581
02/07/2021;Burgos;7,651746567
02/07/2021;Palencia;7,65664717
02/07/2021;Valladolid;8,092401819
02/07/2021;Salamanca;8,914058242
01/07/2021;Burgos;7,634489008
01/07/2021;Soria;6,637403644
01/07/2021;Ávila;6,795390634
01/07/2021;León;7,326380898
01/07/2021;Salamanca;8,899326452
01/07/2021;Valladolid;8,083585214
01/07/2021;Zamora;7,421746046
01/07/2021;Castilla y León;7,723678942
01/07/2021;Palencia;7,641891993
01/07/2021;Segovia;7,90810138
30/06/2021;Ávila;6,80195833
30/06/2021;Segovia;7,909845203
30/06/2021;Zamora;7,369631016
30/06/2021;Burgos;7,622417028
30/06/2021;León;7,313709742
30/06/2021;Palencia;7,645225573
30/06/2021;Salamanca;8,890098594
30/06/2021;Soria;6,637833434
30/06/2021;Valladolid;8,076027302
30/06/2021;Castilla y León;7,714244544
29/06/2021;Palencia;7,644057623
29/06/2021;Salamanca;8,889130153
29/06/2021;Valladolid;8,075244893
29/06/2021;Zamora;7,352734076
29/06/2021;Burgos;7,616034001
29/06/2021;Soria;6,642270082
29/06/2021;Ávila;6,810598246
29/06/2021;León;7,297303142
29/06/2021;Segovia;7,914174045
29/06/2021;Castilla y León;7,7102164
28/06/2021;Ávila;6,819406354
28/06/2021;León;7,286438868
28/06/2021;Salamanca;8,887349402
28/06/2021;Segovia;7,919487736
28/06/2021;Valladolid;8,082395333
28/06/2021;Castilla y León;7,711025178
28/06/2021;Burgos;7,611256239
28/06/2021;Zamora;7,342585078
28/06/2021;Palencia;7,653795701
28/06/2021;Soria;6,646837915
27/06/2021;Ávila;6,827151133
27/06/2021;Palencia;7,659159679
27/06/2021;Salamanca;8,890860739
27/06/2021;Segovia;7,923973336
27/06/2021;Zamora;7,346534953
27/06/2021;Burgos;7,611595026
27/06/2021;León;7,288012722
27/06/2021;Soria;6,652070088
27/06/2021;Valladolid;8,085176717
27/06/2021;Castilla y León;7,714608375
26/06/2021;Palencia;7,662934803
26/06/2021;Ávila;6,835306258
26/06/2021;León;7,288925594
26/06/2021;Salamanca;8,896421545
26/06/2021;Segovia;7,928099375
26/06/2021;Valladolid;8,087894997
26/06/2021;Burgos;7,612839414
26/06/2021;Soria;6,657955586
26/06/2021;Zamora;7,348812313
26/06/2021;Castilla y León;7,716367353
25/06/2021;Burgos;7,613964943
25/06/2021;Soria;6,660320062
25/06/2021;Valladolid;8,091442344
25/06/2021;Zamora;7,35074872
25/06/2021;Castilla y León;7,719935457
25/06/2021;Ávila;6,839971939
25/06/2021;León;7,288780468
25/06/2021;Segovia;7,929541854
25/06/2021;Palencia;7,667753302
25/06/2021;Salamanca;8,903365907
24/06/2021;Palencia;7,67500915
24/06/2021;Valladolid;8,098928915
24/06/2021;Zamora;7,357375589
24/06/2021;Ávila;6,841420066
24/06/2021;Burgos;7,620134621
24/06/2021;León;7,291373558
24/06/2021;Salamanca;8,907588992
24/06/2021;Segovia;7,936158371
24/06/2021;Soria;6,663893059
24/06/2021;Castilla y León;7,725834617
23/06/2021;Ávila;6,848780107
23/06/2021;Segovia;7,942584116
23/06/2021;Soria;6,666063403
23/06/2021;Burgos;7,620357151
23/06/2021;Palencia;7,676653263
23/06/2021;Salamanca;8,917081915
23/06/2021;Valladolid;8,105523337
23/06/2021;León;7,290221159
23/06/2021;Zamora;7,368501064
23/06/2021;Castilla y León;7,729454193
22/06/2021;Ávila;6,856693206
22/06/2021;Burgos;7,628751063
22/06/2021;León;7,291303181
22/06/2021;Salamanca;8,923845967
22/06/2021;Valladolid;8,116533734
22/06/2021;Zamora;7,374800314
22/06/2021;Palencia;7,683585497
22/06/2021;Segovia;7,946206836
22/06/2021;Soria;6,668840107
22/06/2021;Castilla y León;7,735577971
21/06/2021;Ávila;6,863527143
21/06/2021;Palencia;7,689455143
21/06/2021;Segovia;7,95531714
21/06/2021;Castilla y León;7,743662574
21/06/2021;Burgos;7,638117515
21/06/2021;León;7,296094078
21/06/2021;Soria;6,669727375
21/06/2021;Valladolid;8,12611765
21/06/2021;Salamanca;8,935060768
21/06/2021;Zamora;7,385142311
20/06/2021;Soria;6,677191454
20/06/2021;Valladolid;8,137507314
20/06/2021;Castilla y León;7,750615594
20/06/2021;Ávila;6,871841624
20/06/2021;Burgos;7,644518702
20/06/2021;León;7,299960132
20/06/2021;Segovia;7,96091745
20/06/2021;Palencia;7,699739705
20/06/2021;Salamanca;8,942007843
20/06/2021;Zamora;7,396588226
19/06/2021;León;7,299841429
19/06/2021;Segovia;7,966664654
19/06/2021;Soria;6,680425349
19/06/2021;Zamora;7,39479111
19/06/2021;Castilla y León;7,75316226
19/06/2021;Ávila;6,8820466
19/06/2021;Burgos;7,647728388
19/06/2021;Valladolid;8,137594454
19/06/2021;Palencia;7,703041403
19/06/2021;Salamanca;8,947726566
18/06/2021;León;7,302949712
18/06/2021;Salamanca;8,95329845
18/06/2021;Soria;6,683620951
18/06/2021;Zamora;7,404500395
18/06/2021;Castilla y León;7,757574933
18/06/2021;Ávila;6,883088181
18/06/2021;Segovia;7,968337731
18/06/2021;Valladolid;8,147047488
18/06/2021;Burgos;7,653829076
18/06/2021;Palencia;7,707046486
17/06/2021;Ávila;6,88963112
17/06/2021;León;7,302631801
17/06/2021;Palencia;7,709192548
17/06/2021;Segovia;7,97285254
17/06/2021;Soria;6,687108757
17/06/2021;Castilla y León;7,762162611
17/06/2021;Burgos;7,65573019
17/06/2021;Salamanca;8,960557119
17/06/2021;Valladolid;8,149332786
17/06/2021;Zamora;7,413913727
16/06/2021;Ávila;6,896177986
16/06/2021;Burgos;7,663092751
16/06/2021;León;7,306085647
16/06/2021;Palencia;7,715615234
16/06/2021;Salamanca;8,970164861
16/06/2021;Zamora;7,420362785
16/06/2021;Castilla y León;7,768821246
16/06/2021;Segovia;7,979586728
16/06/2021;Soria;6,694088526
16/06/2021;Valladolid;8,159050857
15/06/2021;Burgos;7,668941724
15/06/2021;Valladolid;8,16814412
15/06/2021;León;7,307072555
15/06/2021;Palencia;7,719996499
15/06/2021;Segovia;7,983509155
15/06/2021;Ávila;6,902507266
15/06/2021;Salamanca;8,97959733
15/06/2021;Soria;6,701942178
15/06/2021;Zamora;7,426797533
15/06/2021;Castilla y León;7,775818099
14/06/2021;León;7,310054437
14/06/2021;Palencia;7,728412182
14/06/2021;Valladolid;8,17516633
14/06/2021;Castilla y León;7,782527926
14/06/2021;Ávila;6,913230988
14/06/2021;Burgos;7,673920651
14/06/2021;Salamanca;8,992159865
14/06/2021;Segovia;7,992097774
14/06/2021;Soria;6,712638921
14/06/2021;Zamora;7,438869156
13/06/2021;Ávila;6,920581462
13/06/2021;Burgos;7,679500149
13/06/2021;León;7,314839158
13/06/2021;Palencia;7,735717311
13/06/2021;Soria;6,718705251
13/06/2021;Zamora;7,448646869
13/06/2021;Castilla y León;7,789571571
13/06/2021;Salamanca;8,998518463
13/06/2021;Segovia;7,997421886
13/06/2021;Valladolid;8,185415272
12/06/2021;Soria;6,723298899
12/06/2021;Valladolid;8,193010643
12/06/2021;Zamora;7,451811755
12/06/2021;Palencia;7,741063451
12/06/2021;Salamanca;9,006891596
12/06/2021;Segovia;8,001882032
12/06/2021;Ávila;6,929784077
12/06/2021;Burgos;7,687582116
12/06/2021;León;7,316266006
12/06/2021;Castilla y León;7,795851422
11/06/2021;Ávila;6,934547603
11/06/2021;León;7,318568382
11/06/2021;Palencia;7,745397015
11/06/2021;Segovia;8,006754837
11/06/2021;Valladolid;8,191184897
11/06/2021;Zamora;7,455085658
11/06/2021;Burgos;7,690217715
11/06/2021;Salamanca;9,01169314
11/06/2021;Soria;6,728978809
11/06/2021;Castilla y León;7,798461476
10/06/2021;Ávila;6,939463723
10/06/2021;Burgos;7,693774165
10/06/2021;León;7,320304342
10/06/2021;Palencia;7,748310927
10/06/2021;Salamanca;9,020624836
10/06/2021;Valladolid;8,195950526
10/06/2021;Segovia;8,005509552
10/06/2021;Soria;6,734905891
10/06/2021;Zamora;7,462193719
10/06/2021;Castilla y León;7,802808867
09/06/2021;Ávila;6,943108954
09/06/2021;León;7,32459837
09/06/2021;Palencia;7,755411554
09/06/2021;Salamanca;9,03311682
09/06/2021;Soria;6,738343363
09/06/2021;Valladolid;8,202418378
09/06/2021;Burgos;7,698763242
09/06/2021;Segovia;8,009763043
09/06/2021;Zamora;7,470610738
09/06/2021;Castilla y León;7,808982841
08/06/2021;León;7,32950185
08/06/2021;Valladolid;8,212419376
08/06/2021;Castilla y León;7,816050387
08/06/2021;Palencia;7,759823921
08/06/2021;Salamanca;9,044672121
08/06/2021;Ávila;6,951009509
08/06/2021;Burgos;7,701194989
08/06/2021;Segovia;8,011191477
08/06/2021;Soria;6,748372318
08/06/2021;Zamora;7,475289583
07/06/2021;Ávila;6,961113778
07/06/2021;Salamanca;9,056881952
07/06/2021;Valladolid;8,219118797
07/06/2021;Burgos;7,705799953
07/06/2021;León;7,332515572
07/06/2021;Segovia;8,019741404
07/06/2021;Zamora;7,480521368
07/06/2021;Castilla y León;7,82148861
07/06/2021;Palencia;7,764985008
07/06/2021;Soria;6,758563997
06/06/2021;Salamanca;9,066673202
06/06/2021;Ávila;6,967972671
06/06/2021;Segovia;8,02383909
06/06/2021;Soria;6,763006135
06/06/2021;Burgos;7,712123877
06/06/2021;León;7,339283148
06/06/2021;Palencia;7,770257278
06/06/2021;Valladolid;8,229578937
06/06/2021;Zamora;7,485213559
06/06/2021;Castilla y León;7,829794539
05/06/2021;Ávila;6,970982658
05/06/2021;León;7,339103995
05/06/2021;Palencia;7,776751347
05/06/2021;Soria;6,772275765
05/06/2021;Zamora;7,486689406
05/06/2021;Segovia;8,027042935
05/06/2021;Valladolid;8,236799569
05/06/2021;Castilla y León;7,834336896
05/06/2021;Burgos;7,716971056
05/06/2021;Salamanca;9,07683122
04/06/2021;Salamanca;9,08302067
04/06/2021;Castilla y León;7,837653092
04/06/2021;Burgos;7,720350373
04/06/2021;León;7,341904427
04/06/2021;Segovia;8,029764413
04/06/2021;Soria;6,77813592
04/06/2021;Valladolid;8,243686248
04/06/2021;Zamora;7,488086072
04/06/2021;Ávila;6,973135827
04/06/2021;Palencia;7,781676984
03/06/2021;Ávila;6,975048158
03/06/2021;Burgos;7,723382362
03/06/2021;Palencia;7,785359682
03/06/2021;Segovia;8,034028401
03/06/2021;Zamora;7,494929165
03/06/2021;Castilla y León;7,84264978
03/06/2021;León;7,346675429
03/06/2021;Salamanca;9,092026752
03/06/2021;Soria;6,783508843
03/06/2021;Valladolid;8,246453893
02/06/2021;Segovia;8,029939506
02/06/2021;Ávila;6,974998236
02/06/2021;León;7,350470228
02/06/2021;Palencia;7,784475069
02/06/2021;Salamanca;9,101606971
02/06/2021;Soria;6,791671815
02/06/2021;Valladolid;8,252406012
02/06/2021;Castilla y León;7,846095122
02/06/2021;Burgos;7,724939993
02/06/2021;Zamora;7,493650777
01/06/2021;Palencia;7,791574605
01/06/2021;Segovia;8,037250401
01/06/2021;Valladolid;8,263680475
01/06/2021;Zamora;7,498992774
01/06/2021;Ávila;6,98232081
01/06/2021;León;7,357183677
01/06/2021;Salamanca;9,112310897
01/06/2021;Burgos;7,733306496
01/06/2021;Soria;6,796056457
01/06/2021;Castilla y León;7,854777455
31/05/2021;Burgos;7,738181642
31/05/2021;Salamanca;9,129316881
31/05/2021;Soria;6,804524786
31/05/2021;Valladolid;8,272595083
31/05/2021;Zamora;7,504050079
31/05/2021;Castilla y León;7,860495141
31/05/2021;Palencia;7,796495879
31/05/2021;Segovia;8,043920059
31/05/2021;Ávila;6,989696041
31/05/2021;León;7,358728757
30/05/2021;Burgos;7,74510556
30/05/2021;Segovia;8,048472962
30/05/2021;León;7,359670807
30/05/2021;Soria;6,810458165
30/05/2021;Valladolid;8,281274616
30/05/2021;Zamora;7,511029412
30/05/2021;Ávila;6,991696094
30/05/2021;Palencia;7,80564677
30/05/2021;Salamanca;9,137177332
30/05/2021;Castilla y León;7,866507331
29/05/2021;Valladolid;8,2810998
29/05/2021;Ávila;6,99606427
29/05/2021;Segovia;8,051120055
29/05/2021;Soria;6,81284989
29/05/2021;Castilla y León;7,870022599
29/05/2021;Burgos;7,750642232
29/05/2021;León;7,360615358
29/05/2021;Palencia;7,809828728
29/05/2021;Salamanca;9,143961906
29/05/2021;Zamora;7,51480627
28/05/2021;Salamanca;9,151067473
28/05/2021;Castilla y León;7,87203048
28/05/2021;León;7,364208989
28/05/2021;Soria;6,816713867
28/05/2021;Valladolid;8,280986543
28/05/2021;Zamora;7,515430231
28/05/2021;Ávila;7,005091101
28/05/2021;Burgos;7,750393033
28/05/2021;Palencia;7,810920514
28/05/2021;Segovia;8,054657934
27/05/2021;Palencia;7,817149356
27/05/2021;Segovia;8,061029196
27/05/2021;Ávila;7,012437153
27/05/2021;Burgos;7,75519388
27/05/2021;Soria;6,819708011
27/05/2021;Valladolid;8,289820509
27/05/2021;Zamora;7,524664765
27/05/2021;Castilla y León;7,878150992
27/05/2021;León;7,366164277
27/05/2021;Salamanca;9,158745326
26/05/2021;Burgos;7,756607352
26/05/2021;Ávila;7,022079445
26/05/2021;Palencia;7,81879679
26/05/2021;Segovia;8,066886033
26/05/2021;Zamora;7,529789572
26/05/2021;León;7,367732397
26/05/2021;Salamanca;9,168939515
26/05/2021;Soria;6,825088427
26/05/2021;Valladolid;8,293451928
26/05/2021;Castilla y León;7,882814165
25/05/2021;Segovia;8,071901248
25/05/2021;Palencia;7,819908916
25/05/2021;Salamanca;9,177149471
25/05/2021;Soria;6,830086553
25/05/2021;Valladolid;8,29115082
25/05/2021;Zamora;7,536466346
25/05/2021;Castilla y León;7,882276014
25/05/2021;Ávila;7,020765429
25/05/2021;Burgos;7,754515541
25/05/2021;León;7,370725605
24/05/2021;Burgos;7,769407715
24/05/2021;León;7,380104019
24/05/2021;Salamanca;9,19748647
24/05/2021;Soria;6,838840265
24/05/2021;Castilla y León;7,899946228
24/05/2021;Palencia;7,885573218
24/05/2021;Zamora;7,544719756
24/05/2021;Ávila;7,035584857
24/05/2021;Segovia;8,08183612
24/05/2021;Valladolid;8,298852895
23/05/2021;Ávila;7,045621309
23/05/2021;Burgos;7,76959553
23/05/2021;León;7,386135573
23/05/2021;Salamanca;9,209461433
23/05/2021;Soria;6,846118719
23/05/2021;Castilla y León;7,905473935
23/05/2021;Palencia;7,887272756
23/05/2021;Segovia;8,084541395
23/05/2021;Valladolid;8,301993159
23/05/2021;Zamora;7,549611963
22/05/2021;Burgos;7,773247564
22/05/2021;Palencia;7,888722827
22/05/2021;Segovia;8,086958332
22/05/2021;Salamanca;9,217119695
22/05/2021;Soria;6,848071711
22/05/2021;Valladolid;8,306781312
22/05/2021;Zamora;7,551556653
22/05/2021;Ávila;7,047774644
22/05/2021;León;7,388641348
22/05/2021;Castilla y León;7,909455312
21/05/2021;Palencia;7,892258504
21/05/2021;Salamanca;9,230451676
21/05/2021;Segovia;8,087579312
21/05/2021;Valladolid;8,308609898
21/05/2021;Burgos;7,77324471
21/05/2021;León;7,391549768
21/05/2021;Castilla y León;7,912615622
21/05/2021;Ávila;7,049369251
21/05/2021;Soria;6,851486389
21/05/2021;Zamora;7,553824987
20/05/2021;León;7,396529453
20/05/2021;Salamanca;9,240427113
20/05/2021;Segovia;8,091778362
20/05/2021;Valladolid;8,311562428
20/05/2021;Zamora;7,567115613
20/05/2021;Castilla y León;7,918158393
20/05/2021;Ávila;7,054833705
20/05/2021;Burgos;7,780477195
20/05/2021;Palencia;7,89434052
20/05/2021;Soria;6,853035444
19/05/2021;Segovia;8,092719938
19/05/2021;Burgos;7,779280186
19/05/2021;León;7,399647961
19/05/2021;Salamanca;9,250467478
19/05/2021;Ávila;7,059503893
19/05/2021;Palencia;7,894037212
19/05/2021;Soria;6,860398646
19/05/2021;Valladolid;8,31884058
19/05/2021;Zamora;7,574253727
19/05/2021;Castilla y León;7,922020129
18/05/2021;Ávila;7,069928224
18/05/2021;Burgos;7,784358359
18/05/2021;Soria;6,865805006
18/05/2021;Castilla y León;7,929661354
18/05/2021;Salamanca;9,271480422
18/05/2021;Segovia;8,09603737
18/05/2021;Valladolid;8,330178372
18/05/2021;León;7,406678867
18/05/2021;Palencia;7,896817671
18/05/2021;Zamora;7,581998963
17/05/2021;Palencia;7,90499992
17/05/2021;Valladolid;8,340032933
17/05/2021;Zamora;7,593180016
17/05/2021;Castilla y León;7,936947836
17/05/2021;Ávila;7,074650078
17/05/2021;León;7,409441432
17/05/2021;Salamanca;9,281383236
17/05/2021;Segovia;8,103255147
17/05/2021;Burgos;7,785151775
17/05/2021;Soria;6,870123158
16/05/2021;Burgos;7,791525392
16/05/2021;Castilla y León;7,941668018
16/05/2021;Ávila;7,079986083
16/05/2021;Zamora;7,60244901
16/05/2021;León;7,41297778
16/05/2021;Palencia;7,907555187
16/05/2021;Salamanca;9,290746988
16/05/2021;Segovia;8,105042017
16/05/2021;Soria;6,880354561
16/05/2021;Valladolid;8,345530771
15/05/2021;Burgos;7,794774071
15/05/2021;León;7,411459528
15/05/2021;Valladolid;8,349723923
15/05/2021;Castilla y León;7,945046442
15/05/2021;Salamanca;9,298026086
15/05/2021;Segovia;8,107323843
15/05/2021;Soria;6,882979866
15/05/2021;Ávila;7,083166494
15/05/2021;Palencia;7,910314402
15/05/2021;Zamora;7,603840041
14/05/2021;Ávila;7,092124667
14/05/2021;Burgos;7,797855947
14/05/2021;León;7,416140336
14/05/2021;Palencia;7,916889631
14/05/2021;Salamanca;9,307571348
14/05/2021;Segovia;8,110475276
14/05/2021;Soria;6,888113215
14/05/2021;Valladolid;8,356158205
14/05/2021;Zamora;7,61128466
14/05/2021;Castilla y León;7,949560832
13/05/2021;León;7,42007456
13/05/2021;Segovia;8,111594496
13/05/2021;Valladolid;8,361902387
13/05/2021;Castilla y León;7,956529176
13/05/2021;Ávila;7,111425058
13/05/2021;Zamora;7,617066454
13/05/2021;Burgos;7,800624166
13/05/2021;Palencia;7,922613359
13/05/2021;Salamanca;9,31488175
13/05/2021;Soria;6,894258058
12/05/2021;Ávila;7,138727412
12/05/2021;Burgos;7,803265447
12/05/2021;León;7,418636878
12/05/2021;Segovia;8,112809254
12/05/2021;Zamora;7,626033739
12/05/2021;Salamanca;9,326749456
12/05/2021;Soria;6,91995522
12/05/2021;Valladolid;8,364762217
12/05/2021;Castilla y León;7,962049753
12/05/2021;Palencia;7,923503832
11/05/2021;Ávila;7,150306555
11/05/2021;Burgos;7,809093432
11/05/2021;León;7,425811125
11/05/2021;Segovia;8,126177623
11/05/2021;Valladolid;8,377864296
11/05/2021;Palencia;7,931479714
11/05/2021;Zamora;7,63312521
11/05/2021;Castilla y León;7,972153369
11/05/2021;Salamanca;9,342769958
11/05/2021;Soria;6,929002415
10/05/2021;Ávila;7,157745869
10/05/2021;Zamora;7,641888226
10/05/2021;Salamanca;9,356273782
10/05/2021;Valladolid;8,386362995
10/05/2021;Burgos;7,811301591
10/05/2021;León;7,431192008
10/05/2021;Palencia;7,948205328
10/05/2021;Segovia;8,130322542
10/05/2021;Soria;6,937456904
10/05/2021;Castilla y León;7,980827649
09/05/2021;Ávila;7,165474623
09/05/2021;Burgos;7,814280925
